Date,XLF 30d,Total Jobs 30d,SPY 30d,XLK 30d,XLP 30d,VNQ 30d,VNQ next 30d
11/14/13,0.02811093,0.00147413,0.03493307,0.03710748,0.03864393,-0.01421331,-0.01938851
11/15/13,0.02802911,0.00147413,0.03421708,0.03638547,0.03715506,-0.01733403,-0.01678296
11/18/13,0.02786275,0.00147413,0.03329044,0.03545337,0.03535405,-0.02039335,-0.01403045
11/19/13,0.02769487,0.00147413,0.03238298,0.03459628,0.03344402,-0.02318466,-0.01132618
11/20/13,0.02754291,0.00147413,0.03136577,0.03373126,0.03134417,-0.02587909,-0.00852956
11/21/13,0.02746147,0.00147413,0.03037557,0.03288469,0.02920552,-0.02823662,-0.00585848
11/22/13,0.02726689,0.00147413,0.02933812,0.03206324,0.02700430,-0.03038921,-0.00314804
11/25/13,0.02710254,0.00147413,0.02827500,0.03129579,0.02472498,-0.03220612,-0.00053209
11/26/13,0.02691012,0.00147413,0.02723657,0.03056769,0.02244995,-0.03366214,0.00197798
11/27/13,0.02673099,0.00000000,0.02622667,0.02992126,0.02024498,-0.03474331,0.00445719
11/29/13,0.02647072,0.00166840,0.02521045,0.02928739,0.01808700,-0.03551611,0.00679891
12/2/13,0.02633564,0.00166840,0.02424573,0.02865652,0.01597471,-0.03591953,0.00905601
12/3/13,0.02605985,0.00166840,0.02329824,0.02810077,0.01397771,-0.03598616,0.01123855
12/4/13,0.02592639,0.00166840,0.02246279,0.02756797,0.01209899,-0.03568288,0.01331728
12/5/13,0.02569286,0.00166840,0.02160858,0.02705200,0.01020103,-0.03511969,0.01531226
12/6/13,0.02552915,0.00166840,0.02086992,0.02652531,0.00850075,-0.03431523,0.01734731
12/9/13,0.02525522,0.00166840,0.02017961,0.02611503,0.00692736,-0.03316355,0.01926653
12/10/13,0.02502420,0.00166840,0.01944212,0.02561647,0.00528714,-0.03186761,0.02110849
12/11/13,0.02486409,0.00166840,0.01894606,0.02532330,0.00396005,-0.03034709,0.02286020
12/12/13,0.02487222,0.00166840,0.01854964,0.02517835,0.00264260,-0.02852542,0.02446375
12/13/13,0.02482608,0.00166840,0.01824167,0.02509174,0.00151173,-0.02653656,0.02587462
12/16/13,0.02493454,0.00166840,0.01812138,0.02521987,0.00053313,-0.02436731,0.02717917
12/17/13,0.02494703,0.00166840,0.01804965,0.02545405,-0.00029921,-0.02201202,0.02837480
12/18/13,0.02519637,0.00166840,0.01821419,0.02585890,-0.00086144,-0.01938851,0.02936760
12/19/13,0.02522565,0.00166840,0.01830439,0.02626547,-0.00142483,-0.01678296,0.03036298
12/20/13,0.02520122,0.00166840,0.01840643,0.02662625,-0.00184334,-0.01403045,0.03127362
12/23/13,0.02505114,0.00166840,0.01846939,0.02693197,-0.00226569,-0.01132618,0.03231541
12/24/13,0.02487172,0.00166840,0.01846879,0.02708257,-0.00259188,-0.00852956,0.03323047
12/26/13,0.02448592,0.00166840,0.01834842,0.02698957,-0.00301312,-0.00585848,0.03431128
12/27/13,0.02412663,0.00166840,0.01817055,0.02680926,-0.00343435,-0.00314804,0.03538104
12/30/13,0.02356413,0.00143770,0.01785374,0.02639320,-0.00391844,-0.00053209,0.03631662
12/31/13,0.02297774,0.00143770,0.01742839,0.02585495,-0.00451054,0.00197798,0.03736297
1/2/14,0.02225243,0.00143770,0.01690824,0.02517095,-0.00516146,0.00445719,0.03829863
1/3/14,0.02140699,0.00143770,0.01627729,0.02435597,-0.00590588,0.00679891,0.03927298
1/6/14,0.02047714,0.00143770,0.01554287,0.02349229,-0.00668122,0.00905601,0.04017639
1/7/14,0.01941121,0.00143770,0.01475617,0.02255436,-0.00746464,0.01123855,0.04097366
1/8/14,0.01812891,0.00143770,0.01380177,0.02155015,-0.00837226,0.01331728,0.04170644
1/9/14,0.01686052,0.00143770,0.01284980,0.02055311,-0.00914617,0.01531226,0.04231295
1/10/14,0.01540274,0.00143770,0.01185276,0.01959246,-0.00996721,0.01734731,0.04277868
1/13/14,0.01389311,0.00143770,0.01072768,0.01855897,-0.01084948,0.01926653,0.04304772
1/14/14,0.01226388,0.00143770,0.00963323,0.01757640,-0.01161375,0.02110849,0.04329881
1/15/14,0.01052910,0.00143770,0.00840670,0.01647479,-0.01251876,0.02286020,0.04347392
1/16/14,0.00852695,0.00143770,0.00703402,0.01525178,-0.01340277,0.02446375,0.04348950
1/17/14,0.00647246,0.00143770,0.00559052,0.01388023,-0.01439503,0.02587462,0.04356624
1/21/14,0.00420440,0.00143770,0.00398279,0.01236163,-0.01545632,0.02717917,0.04346643
1/22/14,0.00197938,0.00143770,0.00240011,0.01077009,-0.01650453,0.02837480,0.04329811
1/23/14,-0.00036424,0.00143770,0.00075599,0.00908646,-0.01762286,0.02936760,0.04300070
1/24/14,-0.00259655,0.00143770,-0.00083161,0.00744614,-0.01865773,0.03036298,0.04251031
1/27/14,-0.00467621,0.00143770,-0.00221630,0.00601061,-0.01963979,0.03127362,0.04192998
1/28/14,-0.00648434,0.00143770,-0.00337274,0.00480138,-0.02035312,0.03231541,0.04100053
1/29/14,-0.00824459,0.00000000,-0.00441376,0.00372115,-0.02105854,0.03323047,0.03998561
1/30/14,-0.00956361,0.00204601,-0.00506532,0.00310607,-0.02138998,0.03431128,0.03877567
1/31/14,-0.01073480,0.00204601,-0.00549561,0.00270162,-0.02147374,0.03538104,0.03730921
2/3/14,-0.01161976,0.00204601,-0.00564926,0.00258955,-0.02130281,0.03631662,0.03583194
2/4/14,-0.01203660,0.00204601,-0.00539770,0.00282202,-0.02072945,0.03736297,0.03419924
2/5/14,-0.01224673,0.00204601,-0.00491018,0.00325391,-0.01989888,0.03829863,0.03251422
2/6/14,-0.01206453,0.00204601,-0.00413886,0.00396349,-0.01877651,0.03927298,0.03078352
2/7/14,-0.01158642,0.00204601,-0.00310267,0.00486218,-0.01740930,0.04017639,0.02902528
2/10/14,-0.01099518,0.00204601,-0.00197780,0.00576603,-0.01597041,0.04097366,0.02734587
2/11/14,-0.01000257,0.00204601,-0.00061546,0.00681232,-0.01426381,0.04170644,0.02564888
2/12/14,-0.00891350,0.00204601,0.00085579,0.00789126,-0.01247166,0.04231295,0.02410680
2/13/14,-0.00767355,0.00204601,0.00236609,0.00890917,-0.01060405,0.04277868,0.02260564
2/14/14,-0.00623144,0.00204601,0.00398485,0.00994079,-0.00860985,0.04304772,0.02130236
2/18/14,-0.00450807,0.00204601,0.00574834,0.01106445,-0.00649556,0.04329881,0.02015879
2/19/14,-0.00263169,0.00204601,0.00753713,0.01219746,-0.00428168,0.04347392,0.01906284
2/20/14,-0.00046572,0.00204601,0.00949593,0.01349225,-0.00193377,0.04348950,0.01823304
2/21/14,0.00194920,0.00204601,0.01153171,0.01486906,0.00057118,0.04356624,0.01747730
2/24/14,0.00458757,0.00204601,0.01364861,0.01631672,0.00316594,0.04346643,0.01690724
2/25/14,0.00728909,0.00204601,0.01574951,0.01781333,0.00581546,0.04329811,0.01647444
2/26/14,0.01002598,0.00204601,0.01776387,0.01924430,0.00845502,0.04300070,0.01618244
2/27/14,0.01280743,0.00369703,0.01970153,0.02064040,0.01107597,0.04251031,0.01608219
2/28/14,0.01555129,0.00164765,0.02152879,0.02192415,0.01370667,0.04192998,0.01611292
3/3/14,0.01806730,0.00164765,0.02304726,0.02282899,0.01604270,0.04100053,0.01633520
3/4/14,0.02062613,0.00164765,0.02450988,0.02373006,0.01840255,0.03998561,0.01679730
3/5/14,0.02280519,0.00164765,0.02558776,0.02422569,0.02044458,0.03877567,0.01734626
3/6/14,0.02464048,0.00164765,0.02630194,0.02443347,0.02216482,0.03730921,0.01805902
3/7/14,0.02621057,0.00164765,0.02674645,0.02438578,0.02366037,0.03583194,0.01888194
3/10/14,0.02734705,0.00164765,0.02681972,0.02404212,0.02480691,0.03419924,0.01979371
3/11/14,0.02800366,0.00164765,0.02648678,0.02333792,0.02565404,0.03251422,0.02082304
3/12/14,0.02851591,0.00164765,0.02598593,0.02256374,0.02631241,0.03078352,0.02192233
3/13/14,0.02863890,0.00164765,0.02523139,0.02157941,0.02675755,0.02902528,0.02313431
3/14/14,0.02867533,0.00164765,0.02434766,0.02053569,0.02704063,0.02734587,0.02430980
3/17/14,0.02849013,0.00164765,0.02336051,0.01948707,0.02724188,0.02564888,0.02550338
3/18/14,0.02816654,0.00164765,0.02227257,0.01841543,0.02731694,0.02410680,0.02659969
3/19/14,0.02765298,0.00164765,0.02110429,0.01730725,0.02728967,0.02260564,0.02763904
3/20/14,0.02704156,0.00164765,0.01994256,0.01624123,0.02720172,0.02130236,0.02861851
3/21/14,0.02611593,0.00164765,0.01864352,0.01501975,0.02701744,0.02015879,0.02949748
3/24/14,0.02497201,0.00164765,0.01733421,0.01384548,0.02674339,0.01906284,0.03024775
3/25/14,0.02361274,0.00164765,0.01598404,0.01256230,0.02643226,0.01823304,0.03092774
3/26/14,0.02203850,0.00164765,0.01462608,0.01126728,0.02604853,0.01747730,0.03149445
3/27/14,0.02028992,0.00000000,0.01325449,0.00995470,0.02557180,0.01690724,0.03196207
3/28/14,0.01838361,0.00183902,0.01190797,0.00866452,0.02506588,0.01647444,0.03232507
3/31/14,0.01640323,0.00183902,0.01060826,0.00736729,0.02457851,0.01618244,0.03263115
4/1/14,0.01428297,0.00183902,0.00933715,0.00615893,0.02408153,0.01608219,0.03295762
4/2/14,0.01199661,0.00183902,0.00806087,0.00489455,0.02351569,0.01611292,0.03310130
4/3/14,0.00971723,0.00183902,0.00687207,0.00377017,0.02305727,0.01633520,0.03320119
4/4/14,0.00742830,0.00183902,0.00576657,0.00268024,0.02263400,0.01679730,0.03316852
4/7/14,0.00517414,0.00183902,0.00475975,0.00176199,0.02226512,0.01734626,0.03302277
4/8/14,0.00311397,0.00183902,0.00397482,0.00095903,0.02203813,0.01805902,0.03279666
4/9/14,0.00145108,0.00183902,0.00350068,0.00050513,0.02194000,0.01888194,0.03241449
4/10/14,-0.00019084,0.00183902,0.00312439,0.00003532,0.02193578,0.01979371,0.03189181
4/11/14,-0.00145767,0.00183902,0.00302100,-0.00012632,0.02203760,0.02082304,0.03124950
4/14/14,-0.00261354,0.00183902,0.00306135,-0.00018151,0.02222729,0.02192233,0.03055390
4/15/14,-0.00358220,0.00183902,0.00322269,-0.00015658,0.02244529,0.02313431,0.02974746
4/16/14,-0.00447021,0.00183902,0.00350180,0.00000407,0.02269364,0.02430980,0.02889970
4/17/14,-0.00531648,0.00183902,0.00377647,0.00014704,0.02290831,0.02550338,0.02808568
4/21/14,-0.00604407,0.00183902,0.00413142,0.00040668,0.02313257,0.02659969,0.02723773
4/22/14,-0.00666591,0.00183902,0.00454116,0.00078891,0.02332207,0.02763904,0.02645080
4/23/14,-0.00714358,0.00183902,0.00494120,0.00117965,0.02346628,0.02861851,0.02569190
4/24/14,-0.00745129,0.00183902,0.00544240,0.00184195,0.02361494,0.02949748,0.02487452
4/25/14,-0.00763920,0.00183902,0.00594202,0.00252601,0.02369081,0.03024775,0.02407160
4/28/14,-0.00764223,0.00000000,0.00651546,0.00338068,0.02379887,0.03092774,0.02330642
4/29/14,-0.00748686,0.00284487,0.00708427,0.00428328,0.02379798,0.03149445,0.02253142
4/30/14,-0.00719957,0.00284487,0.00768239,0.00529697,0.02375761,0.03196207,0.02174578
5/1/14,-0.00678049,0.00284487,0.00831462,0.00633117,0.02369539,0.03232507,0.02090328
5/2/14,-0.00615255,0.00284487,0.00899514,0.00750878,0.02363695,0.03263115,0.02007701
5/5/14,-0.00532730,0.00284487,0.00982506,0.00884216,0.02354983,0.03295762,0.01912666
5/6/14,-0.00430092,0.00284487,0.01070626,0.01027537,0.02344090,0.03310130,0.01822304
5/7/14,-0.00298409,0.00284487,0.01170186,0.01178255,0.02333156,0.03320119,0.01736372
5/8/14,-0.00167451,0.00284487,0.01268809,0.01341402,0.02316012,0.03316852,0.01661123
5/9/14,-0.00031914,0.00284487,0.01367867,0.01500774,0.02293871,0.03302277,0.01595960
5/12/14,0.00119483,0.00284487,0.01468678,0.01671376,0.02265587,0.03279666,0.01545260
5/13/14,0.00251196,0.00284487,0.01555084,0.01828668,0.02227754,0.03241449,0.01506985
5/14/14,0.00376481,0.00284487,0.01633737,0.01980649,0.02184208,0.03189181,0.01485334
5/15/14,0.00504211,0.00284487,0.01705310,0.02129059,0.02131161,0.03124950,0.01475824
5/16/14,0.00633198,0.00284487,0.01777683,0.02277727,0.02086834,0.03055390,0.01476814
5/19/14,0.00768823,0.00284487,0.01852710,0.02425068,0.02039822,0.02974746,0.01477309
5/20/14,0.00905916,0.00284487,0.01924087,0.02565052,0.01993612,0.02889970,0.01484037
5/21/14,0.01057644,0.00284487,0.02005194,0.02711279,0.01954902,0.02808568,0.01482202
5/22/14,0.01206982,0.00284487,0.02085700,0.02847560,0.01919683,0.02723773,0.01491239
5/23/14,0.01360484,0.00284487,0.02168847,0.02974295,0.01883505,0.02645080,0.01497980
5/27/14,0.01521748,0.00284487,0.02253835,0.03095539,0.01853601,0.02569190,0.01508900
5/28/14,0.01669796,0.00000000,0.02331173,0.03196610,0.01821634,0.02487452,0.01512537
5/29/14,0.01816492,0.00000000,0.02409101,0.03287413,0.01797004,0.02407160,0.01527737
5/30/14,0.01960400,0.00193040,0.02484597,0.03367236,0.01769755,0.02330642,0.01538131
6/2/14,0.02102775,0.00193040,0.02557535,0.03441509,0.01746979,0.02253142,0.01544596
6/3/14,0.02239575,0.00193040,0.02629741,0.03505575,0.01722119,0.02174578,0.01557563
6/4/14,0.02369661,0.00193040,0.02694210,0.03563466,0.01702289,0.02090328,0.01578463
6/5/14,0.02483596,0.00193040,0.02751945,0.03607500,0.01678682,0.02007701,0.01598428
6/6/14,0.02575855,0.00193040,0.02796566,0.03636612,0.01651263,0.01912666,0.01623929
6/9/14,0.02655802,0.00193040,0.02826531,0.03644551,0.01622836,0.01822304,0.01640984
6/10/14,0.02708710,0.00193040,0.02846038,0.03641187,0.01597118,0.01736372,0.01659827
6/11/14,0.02753068,0.00193040,0.02860222,0.03630271,0.01572000,0.01661123,0.01660857
6/12/14,0.02789383,0.00193040,0.02867536,0.03605130,0.01548710,0.01595960,0.01652210
6/13/14,0.02821478,0.00193040,0.02876528,0.03584127,0.01534189,0.01545260,0.01633694
6/16/14,0.02844081,0.00193040,0.02875043,0.03552310,0.01523657,0.01506985,0.01600734
6/17/14,0.02858860,0.00193040,0.02876799,0.03518680,0.01510606,0.01485334,0.01558730
6/18/14,0.02869462,0.00193040,0.02871106,0.03487747,0.01501565,0.01475824,0.01509563
6/19/14,0.02856193,0.00193040,0.02857593,0.03453411,0.01482129,0.01476814,0.01451621
6/20/14,0.02830640,0.00193040,0.02829101,0.03406969,0.01451701,0.01477309,0.01394767
6/23/14,0.02790400,0.00193040,0.02794777,0.03367585,0.01415723,0.01484037,0.01333137
6/24/14,0.02731651,0.00193040,0.02744573,0.03321289,0.01372124,0.01482202,0.01271374
6/25/14,0.02658494,0.00193040,0.02692679,0.03281437,0.01324716,0.01491239,0.01203936
6/26/14,0.02581503,0.00193040,0.02629619,0.03245612,0.01272537,0.01497980,0.01145122
6/27/14,0.02492602,0.00201737,0.02562886,0.03214488,0.01212401,0.01508900,0.01077339
6/30/14,0.02384680,0.00201737,0.02482292,0.03181443,0.01148659,0.01512537,0.01028522
7/1/14,0.02274472,0.00201737,0.02402122,0.03156758,0.01084799,0.01527737,0.00981866
7/2/14,0.02154078,0.00201737,0.02309846,0.03124718,0.01009767,0.01538131,0.00945681
7/3/14,0.02017282,0.00201737,0.02204468,0.03084083,0.00944666,0.01544596,0.00921134
7/7/14,0.01875455,0.00201737,0.02091757,0.03042930,0.00855347,0.01557563,0.00905222
7/8/14,0.01717311,0.00201737,0.01967241,0.02988941,0.00769424,0.01578463,0.00889590
7/9/14,0.01568461,0.00201737,0.01849369,0.02944382,0.00684395,0.01598428,0.00886070
7/10/14,0.01423987,0.00201737,0.01723224,0.02909017,0.00588741,0.01623929,0.00863654
7/11/14,0.01277567,0.00201737,0.01598288,0.02857193,0.00492141,0.01640984,0.00859341
7/14/14,0.01143103,0.00201737,0.01477064,0.02825405,0.00392305,0.01659827,0.00847240
7/15/14,0.01006406,0.00201737,0.01346318,0.02777604,0.00281840,0.01660857,0.00829976
7/16/14,0.00858819,0.00201737,0.01220182,0.02732462,0.00168751,0.01652210,0.00815518
7/17/14,0.00720220,0.00201737,0.01082133,0.02674953,0.00050279,0.01633694,0.00792148
7/18/14,0.00574238,0.00201737,0.00954256,0.02616845,-0.00072964,0.01600734,0.00763825
7/21/14,0.00441211,0.00201737,0.00822290,0.02551062,-0.00193419,0.01558730,0.00725823
7/22/14,0.00307303,0.00201737,0.00698041,0.02487881,-0.00305824,0.01509563,0.00679709
7/23/14,0.00186501,0.00201737,0.00575002,0.02410789,-0.00414303,0.01451621,0.00619289
7/24/14,0.00077318,0.00201737,0.00461000,0.02335089,-0.00512520,0.01394767,0.00557608
7/25/14,-0.00026578,0.00201737,0.00345254,0.02247892,-0.00605292,0.01333137,0.00480549
7/28/14,-0.00118949,0.00000000,0.00240889,0.02153004,-0.00690007,0.01271374,0.00390922
7/29/14,-0.00208383,0.00000000,0.00136154,0.02050321,-0.00764643,0.01203936,0.00296869
7/30/14,-0.00272720,0.00235021,0.00049274,0.01949430,-0.00825523,0.01145122,0.00174524
7/31/14,-0.00334451,0.00235021,-0.00036067,0.01836650,-0.00875502,0.01077339,0.00044942
8/1/14,-0.00375722,0.00235021,-0.00097925,0.01736932,-0.00898352,0.01028522,-0.00116952
8/4/14,-0.00385511,0.00235021,-0.00138948,0.01646556,-0.00925338,0.00981866,-0.00301498
8/5/14,-0.00382291,0.00235021,-0.00161637,0.01568009,-0.00909136,0.00945681,-0.00504639
8/6/14,-0.00337399,0.00235021,-0.00157398,0.01509162,-0.00905410,0.00921134,-0.00733514
8/7/14,-0.00290569,0.00235021,-0.00140589,0.01456738,-0.00873652,0.00905222,-0.00980928
8/8/14,-0.00202017,0.00235021,-0.00093098,0.01415003,-0.00816302,0.00889590,-0.01222183
8/11/14,-0.00110626,0.00235021,-0.00037036,0.01397918,-0.00749119,0.00886070,-0.01475896
8/12/14,-0.00007576,0.00235021,0.00029424,0.01357126,-0.00668745,0.00863654,-0.01711223
8/13/14,0.00110836,0.00235021,0.00113524,0.01342888,-0.00567910,0.00859341,-0.01934173
8/14/14,0.00246939,0.00235021,0.00208844,0.01332892,-0.00456179,0.00847240,-0.02143108
8/15/14,0.00385919,0.00235021,0.00313203,0.01333349,-0.00335470,0.00829976,-0.02326311
8/18/14,0.00555440,0.00235021,0.00425899,0.01344695,-0.00199006,0.00815518,-0.02483514
8/19/14,0.00724182,0.00235021,0.00547657,0.01362276,-0.00053230,0.00792148,-0.02611036
8/20/14,0.00904703,0.00235021,0.00666390,0.01380629,0.00095613,0.00763825,-0.02700550
8/21/14,0.01084174,0.00235021,0.00789807,0.01409792,0.00249100,0.00725823,-0.02755898
8/22/14,0.01266321,0.00235021,0.00914298,0.01440146,0.00407001,0.00679709,-0.02775861
8/25/14,0.01444876,0.00235021,0.01032322,0.01467334,0.00558798,0.00619289,-0.02749338
8/26/14,0.01620881,0.00235021,0.01152574,0.01508093,0.00714997,0.00557608,-0.02696989
8/27/14,0.01788162,0.00000000,0.01267501,0.01545964,0.00864935,0.00480549,-0.02597096
8/28/14,0.01947670,0.00000000,0.01374296,0.01588122,0.01011236,0.00390922,-0.02458208
8/29/14,0.02098397,0.00133394,0.01472653,0.01628758,0.01145225,0.00296869,-0.02276899
9/2/14,0.02229768,0.00133394,0.01550847,0.01659798,0.01261331,0.00174524,-0.02045477
9/3/14,0.02342876,0.00133394,0.01617835,0.01687064,0.01371127,0.00044942,-0.01769255
9/4/14,0.02439009,0.00133394,0.01660209,0.01699298,0.01453135,-0.00116952,-0.01454190
9/5/14,0.02487733,0.00133394,0.01673075,0.01690087,0.01539323,-0.00301498,-0.01080137
9/8/14,0.02541849,0.00133394,0.01672161,0.01672656,0.01598018,-0.00504639,-0.00673454
9/9/14,0.02528211,0.00133394,0.01627170,0.01617231,0.01639886,-0.00733514,-0.00232083
9/10/14,0.02515468,0.00133394,0.01568471,0.01543486,0.01678637,-0.00980928,0.00236866
9/11/14,0.02459194,0.00133394,0.01477712,0.01463695,0.01693432,-0.01222183,0.00722024
9/12/14,0.02387199,0.00133394,0.01363029,0.01347559,0.01693332,-0.01475896,0.01207970
9/15/14,0.02278599,0.00133394,0.01222313,0.01216240,0.01675939,-0.01711223,0.01703697
9/16/14,0.02153384,0.00133394,0.01062233,0.01066602,0.01650652,-0.01934173,0.02192102
9/17/14,0.01991308,0.00133394,0.00876639,0.00893350,0.01603676,-0.02143108,0.02669338
9/18/14,0.01811625,0.00133394,0.00675912,0.00705929,0.01554799,-0.02326311,0.03135866
9/19/14,0.01606659,0.00133394,0.00465991,0.00504362,0.01492948,-0.02483514,0.03573981
9/22/14,0.01378339,0.00133394,0.00238785,0.00285494,0.01424065,-0.02611036,0.03989023
9/23/14,0.01148996,0.00133394,0.00012234,0.00066267,0.01346660,-0.02700550,0.04364750
9/24/14,0.00911397,0.00133394,-0.00209683,-0.00149497,0.01279822,-0.02755898,0.04711202
9/25/14,0.00665761,0.00133394,-0.00443477,-0.00382257,0.01198741,-0.02775861,0.05029229
9/26/14,0.00439122,0.00133394,-0.00657738,-0.00591487,0.01130559,-0.02749338,0.05292982
9/29/14,0.00199664,0.00215186,-0.00875116,-0.00810757,0.01059857,-0.02696989,0.05538080
9/30/14,-0.00015672,0.00215186,-0.01075148,-0.00998738,0.01013393,-0.02597096,0.05721289
10/1/14,-0.00225447,0.00215186,-0.01262048,-0.01198324,0.00953730,-0.02458208,0.05867524
10/2/14,-0.00416061,0.00215186,-0.01433958,-0.01370663,0.00918755,-0.02276899,0.05960626
10/3/14,-0.00592387,0.00215186,-0.01582356,-0.01527596,0.00898859,-0.02045477,0.06012179
10/6/14,-0.00737626,0.00215186,-0.01706827,-0.01664151,0.00890735,-0.01769255,0.06011837
10/7/14,-0.00882028,0.00215186,-0.01818354,-0.01792622,0.00890360,-0.01454190,0.05978734
10/8/14,-0.00973489,0.00215186,-0.01887717,-0.01883069,0.00907405,-0.01080137,0.05907379
10/9/14,-0.01060956,0.00215186,-0.01943976,-0.01957396,0.00922596,-0.00673454,0.05797270
10/10/14,-0.01100389,0.00215186,-0.01953835,-0.01993482,0.00968494,-0.00232083,0.05653175
10/13/14,-0.01119655,0.00215186,-0.01932439,-0.01985449,0.01016103,0.00236866,0.05498471
10/14/14,-0.01088519,0.00215186,-0.01864308,-0.01937247,0.01090133,0.00722024,0.05324480
10/15/14,-0.01031173,0.00215186,-0.01757731,-0.01842292,0.01174432,0.01207970,0.05139806
10/16/14,-0.00925487,0.00215186,-0.01605790,-0.01703079,0.01293719,0.01703697,0.04948735
10/17/14,-0.00779983,0.00215186,-0.01410107,-0.01511430,0.01421767,0.02192102,0.04759792
10/20/14,-0.00596768,0.00215186,-0.01180530,-0.01280904,0.01581182,0.02669338,0.04571804
10/21/14,-0.00369852,0.00215186,-0.00908127,-0.01002852,0.01749340,0.03135866,0.04388094
10/22/14,-0.00123439,0.00215186,-0.00619135,-0.00702966,0.01935572,0.03573981,0.04217993
10/23/14,0.00162031,0.00215186,-0.00299336,-0.00362684,0.02128242,0.03989023,0.04051686
10/24/14,0.00460826,0.00215186,0.00041182,0.00002909,0.02339011,0.04364750,0.03900901
10/27/14,0.00772926,0.00000000,0.00385001,0.00376996,0.02548499,0.04711202,0.03753957
10/28/14,0.01106908,0.00000000,0.00751114,0.00781116,0.02772138,0.05029229,0.03612595
10/29/14,0.01426799,0.00000000,0.01111899,0.01167341,0.02975084,0.05292982,0.03497177
10/30/14,0.01764572,0.00170306,0.01480525,0.01587525,0.03207370,0.05538080,0.03381958
10/31/14,0.02084139,0.00170306,0.01842539,0.01971870,0.03394243,0.05721289,0.03303183
11/3/14,0.02405194,0.00170306,0.02195032,0.02363952,0.03593333,0.05867524,0.03238885
11/4/14,0.02713814,0.00170306,0.02540902,0.02747598,0.03781832,0.05960626,0.03201820
11/5/14,0.03018647,0.00170306,0.02873592,0.03118106,0.03960295,0.06012179,0.03188367
11/6/14,0.03297085,0.00170306,0.03187324,0.03474441,0.04118086,0.06011837,0.03190314
11/7/14,0.03569342,0.00170306,0.03485824,0.03821040,0.04269219,0.05978734,0.03224115
11/10/14,0.03818230,0.00170306,0.03757502,0.04145088,0.04403018,0.05907379,0.03271872
11/11/14,0.04029232,0.00170306,0.03992340,0.04426827,0.04517127,0.05797270,0.03348022
11/12/14,0.04212637,0.00170306,0.04185934,0.04673935,0.04608120,0.05653175,0.03440839
11/13/14,0.04356232,0.00170306,0.04335038,0.04863961,0.04677412,0.05498471,0.03557802
11/14/14,0.04461599,0.00170306,0.04439619,0.05009988,0.04714450,0.05324480,0.03691626
11/17/14,0.04536454,0.00170306,0.04497786,0.05096252,0.04735212,0.05139806,0.03823505
11/18/14,0.04566352,0.00170306,0.04511774,0.05132508,0.04712124,0.04948735,0.03975514
11/19/14,0.04569858,0.00170306,0.04484916,0.05121522,0.04681113,0.04759792,0.04122408
11/20/14,0.04546027,0.00170306,0.04426862,0.05076435,0.04618604,0.04571804,0.04271971
11/21/14,0.04486383,0.00170306,0.04330571,0.04979577,0.04539118,0.04388094,0.04426619
11/24/14,0.04416397,0.00170306,0.04213191,0.04860287,0.04441817,0.04217993,0.04572170
11/25/14,0.04317302,0.00170306,0.04069499,0.04702695,0.04329551,0.04051686,0.04732183
11/26/14,0.04203383,0.00170306,0.03901239,0.04512042,0.04195723,0.03900901,0.04886960
11/28/14,0.04081183,0.00204382,0.03718785,0.04299202,0.04049511,0.03753957,0.05049219
12/1/14,0.03940473,0.00204382,0.03515038,0.04052831,0.03874355,0.03612595,0.05222117
12/2/14,0.03790990,0.00204382,0.03294975,0.03805025,0.03709050,0.03497177,0.05367082
12/3/14,0.03628659,0.00204382,0.03063767,0.03523920,0.03511915,0.03381958,0.05515566
12/4/14,0.03463407,0.00204382,0.02823642,0.03241379,0.03324824,0.03303183,0.05637006
12/5/14,0.03290155,0.00204382,0.02581527,0.02956073,0.03136966,0.03238885,0.05731939
12/8/14,0.03101147,0.00204382,0.02325968,0.02655023,0.02943149,0.03201820,0.05815686
12/9/14,0.02906861,0.00204382,0.02078411,0.02356828,0.02754356,0.03188367,0.05860148
12/10/14,0.02702728,0.00204382,0.01826797,0.02056264,0.02570104,0.03190314,0.05891114
12/11/14,0.02508191,0.00204382,0.01594248,0.01770342,0.02404416,0.03224115,0.05884656
12/12/14,0.02302730,0.00204382,0.01364358,0.01478782,0.02241652,0.03271872,0.05837708
12/15/14,0.02128101,0.00204382,0.01168034,0.01226099,0.02104262,0.03348022,0.05755576
12/16/14,0.01948557,0.00204382,0.00985980,0.00986811,0.01984683,0.03440839,0.05639926
12/17/14,0.01778578,0.00204382,0.00832108,0.00779562,0.01880451,0.03557802,0.05489884
12/18/14,0.01633060,0.00204382,0.00702326,0.00602070,0.01804375,0.03691626,0.05296237
12/19/14,0.01465893,0.00204382,0.00577072,0.00429721,0.01725097,0.03823505,0.05077497
12/22/14,0.01303027,0.00204382,0.00467568,0.00276200,0.01667732,0.03975514,0.04827237
12/23/14,0.01131166,0.00204382,0.00357791,0.00119047,0.01605375,0.04122408,0.04542055
12/24/14,0.00935100,0.00204382,0.00249531,-0.00033323,0.01542961,0.04271971,0.04241736
12/26/14,0.00736982,0.00204382,0.00149458,-0.00181092,0.01485572,0.04426619,0.03905465
12/29/14,0.00514514,0.00000000,0.00041304,-0.00336931,0.01418706,0.04572170,0.03557901
12/30/14,0.00292118,0.00240561,-0.00055533,-0.00474489,0.01364658,0.04732183,0.03169247
12/31/14,0.00050148,0.00240561,-0.00149313,-0.00603170,0.01319106,0.04886960,0.02762306
